"Mouse_ID","Transect","Code","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI","OPG","location"
"SK_3188","HZ_BR","RUTE41","F",13.3067,53.2531,2015,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm","HI 13",0.88,"Germany","Rutenberg 41","SK",NA,"10/11/15","1F","Dissection",NA,"10/12/15",1,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,0.006,"B-",NA,NA,NA,NA,"A",58,0,0,0,NA,NA,NA,NA,NA,4308,NA,NA,13.3061111111,53.2536111111,NA,17.39,86,"80.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58,0,NA,NA,0.641147880581348,0,"13.3067 53.2531"
"SK_3189","HZ_BR","TRIEP30","M",13.3306,53.2903,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 14",0.9,"Germany","Triepkendorf 30","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0176,0.0623,0.0665,0.0644,0.0176,0.0606,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,4945,NA,NA,13.3305555556,53.2902777778,NA,18.02,80,"78.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.659850451227433,0,"13.3306 53.2903"
"SK_3190","HZ_BR","RUTERE","M",13.3047,53.2522,2015,"d","m","m","m","m","d","m","m","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm","HI 14",0.9,"Germany","Rutenberg Rehof","SK",NA,"10/11/15","1M","Dissection",NA,"10/12/15",1,NA,NA,NA,0.0165,0.0735,0.0761,0.0748,0.02,0.0731,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"m",NA,NA,4309,NA,NA,13.3061111111,53.2536111111,NA,12.83,75.8,"73.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.589586004310944,0,"13.3047 53.2522"
"SK_3191","HZ_BR","LYCHE6","M",13.3122,53.2242,2015,"d","m","m","m","m","d","m","m","94","95/100","125","120","100","100","dd","dm","mm","mm","dd","dd","HI 14",0.55,"Germany","Lychen 6","SK",NA,"10/12/15","1M","Dissection",NA,"10/12/15",0,NA,NA,NA,0.025,0.0666,0.0682,0.0674,0.0148,0.0287,NA,NA,NA,NA,NA,NA,NA,"A",8,0,0,0,NA,NA,"m",NA,NA,2670,NA,NA,13.3122222222,53.2241666667,NA,13.05,75.8,"79.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,NA,NA,0.593514278114253,0,"13.3122 53.2242"
"SK_3192","HZ_BR","LYCHE6","F",13.3122,53.2242,2015,"m",NA,"mm","mm","mm","dd","mm","mm","100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm","HI 13",0.88,"Germany","Lychen 6","SK",NA,"10/12/15","1F","Dissection",NA,"10/12/15",0,NA,NA,NA,0.0241,NA,NA,NA,NA,NA,NA,0.0041,"B-",NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,2671,NA,NA,13.3122222222,53.2241666667,NA,15.51,77.3,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.630560707627887,NA,"13.3122 53.2242"
"SK_3207","HZ_BR","SCHEN8h","M",13.5953,52.2742,2015,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Schenkendorf 8 - horses","SK",NA,"10/12/15","1M","Dissection",NA,"10/13/15",1,NA,NA,NA,0.036,0.0902,0.096,0.0931,0.0315,0.1851,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4333,NA,NA,13.595,52.2747222222,NA,17.89,86,"90.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.647511679196305,0,"13.5953 52.2742"
"SK_3208","HZ_BR","SCHEN8h","M",13.5953,52.2742,2015,"d","d","d","d","d","d","d","d","100","100","100","100","100","100","mm","dd","dd","dd","dd","dd","HI 14",0.1,"Germany","Schenkendorf 8 - horses","SK",NA,"10/12/15","1M","Dissection",NA,"10/13/15",1,NA,NA,NA,0.0529,0.0748,0.0739,0.0744,NA,0.0957,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,4334,NA,NA,13.595,52.2747222222,NA,15.05,76.7,"87.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.624755621991087,0,"13.5953 52.2742"
"SK_3209","HZ_BR","SCHEN8h","F",13.5953,52.2742,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","95","100","100/120","90/100","100","dd","mm","dd","dm","dm","dd","HI 13",0.16,"Germany","Schenkendorf 8 - horses","SK",NA,"10/12/15","1F","Dissection",NA,"10/13/15",1,NA,NA,NA,0.0274,NA,NA,NA,NA,NA,NA,0.0066,"B+",5,NA,NA,NA,"A",0,0,0,0,NA,NA,NA,NA,NA,4335,NA,NA,13.595,52.2747222222,NA,15.65,79.9,"87.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.627850182119137,0,"13.5953 52.2742"
"SK_3210","HZ_BR","SCHEN8f","F",13.5992,52.2725,2015,"d",NA,"dd","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 13",0,"Germany","Schenkendorf 8 - food","SK",NA,"10/12/15","1F","Dissection",NA,"10/13/15",1,NA,NA,NA,0.0381,NA,NA,NA,NA,NA,NA,NA,"B-",NA,NA,NA,NA,"A",0,24,0,0,NA,NA,NA,NA,NA,4332,NA,NA,13.598,52.2738888889,NA,12.49,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,0,NA,NA,0.590396410164094,0,"13.5992 52.2725"
"SK_3211","HZ_BR","MARIEH","M",13.5994,52.2458,2015,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 14",0,"Germany","Marienhof 6","SK",NA,"10/12/15","1M","Dissection",NA,"10/13/15",1,NA,NA,NA,0.0297,0.1102,0.1137,0.112,0.038,0.2788,NA,NA,NA,NA,NA,NA,NA,"A",0,32,0,0,NA,NA,"d",NA,NA,2688,NA,NA,13.5994444444,52.2458333333,NA,22.95,91.2,"91.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,0,NA,NA,0.694278710975497,0,"13.5994 52.2458"
"SK_3212","HZ_BR","BUCHH29","M",13.7881,52.5844,2015,"d","d","d","d","d","d","d","d","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd","HI 14",0,"Germany","Buchholz 30","SK",NA,"10/12/15","1M","Dissection",NA,"10/13/15",1,NA,NA,NA,0.0229,0.0715,0.0774,0.0745,0.0337,0.2931,NA,NA,NA,NA,NA,NA,NA,"A",0,0,0,0,NA,NA,"d",NA,NA,275,NA,NA,13.788,52.5844444444,NA,22.33,87.8,"95.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.694053269526492,0,"13.7881 52.5844"
